,timestamp,likeable,surprising,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,age,gender,edu,group
506,2019/01/15 12:18:24 PM EST,5.0,5.0,82.0,67.0,1.0,15.0,36.0,89.0,33.0,56.0,51.0,56.0,26.0,f,4yr,0
507,2019/01/15 12:19:11 PM EST,7.0,7.0,-88.0,25.0,1.0,25.0,30.0,84.0,33.0,54.0,50.0,306.0,30.0,none,4yr,0
508,2019/01/15 12:21:52 PM EST,6.0,2.0,-82.0,300.0,1.0,15.0,30.0,-30.0,10.0,80.0,-20.0,200.0,30.0,m,phd,0
509,2019/01/15 12:23:00 PM EST,6.0,5.0,-88.0,320.0,1.0,10.0,10.0,-84.0,-42.0,51.0,-15.0,320.0,27.0,m,4yr,0
510,2019/01/15 12:23:27 PM EST,5.0,4.0,-88.0,25.0,1.0,15.0,28.0,84.0,15.0,56.0,-50.0,40.0,23.0,m,high,0
511,2019/01/15 12:24:10 PM EST,7.0,2.0,-30.0,0.0,1.0,15.0,0.0,-84.0,-33.0,56.0,-51.0,302.0,,none,none,0
512,2019/01/15 12:24:32 PM EST,5.0,3.0,-88.0,306.0,1.0,15.0,32.0,-84.0,-30.0,56.0,-51.0,300.0,,none,phd,0
513,2019/01/15 12:24:43 PM EST,5.0,3.0,-88.0,25.0,1.0,15.0,32.0,-85.0,-33.0,56.0,51.0,-302.0,18.0,m,high,0
514,2019/01/15 12:26:47 PM EST,5.0,4.0,15.0,15.0,1.0,15.0,32.0,-86.0,-33.0,55.8,-24.0,15.0,20.0,m,high,0
515,2019/01/15 12:26:47 PM EST,9.0,8.0,-85.0,25.0,1.0,5.0,1.0,81.0,25.0,51.0,35.0,-82.0,22.0,m,high,0
516,2019/01/15 12:27:52 PM EST,2.0,2.0,38.0,58.0,1.0,33.0,58.0,-88.0,-30.0,52.0,-30.0,56.0,27.0,m,high,0
517,2019/01/15 12:30:52 PM EST,8.0,7.0,-30.0,26.0,1.0,15.0,36.0,-84.0,-30.0,56.0,-54.0,300.0,24.0,m,none,0
518,2019/01/15 12:32:34 PM EST,6.0,3.0,-88.0,33.0,1.0,25.0,32.0,-84.0,-33.0,56.0,-51.0,40.0,21.0,m,2yr,0
519,2019/01/15 12:34:35 PM EST,7.0,4.0,-88.0,25.0,1.0,15.0,23.0,-90.0,30.0,56.0,-25.0,300.0,17.0,f,high,0
520,2019/01/15 12:38:01 PM EST,6.0,7.0,-12.0,300.0,1.0,11.0,32.0,50.0,10.0,20.0,-51.0,300.0,33.0,f,4yr,0
521,2019/01/15 12:38:54 PM EST,2.0,5.0,-90.0,50.0,1.0,15.0,33.0,-80.0,50.0,56.0,-50.0,300.0,25.0,m,4yr,0
522,2019/01/15 12:44:32 PM EST,7.0,7.0,-80.0,0.0,1.0,15.0,30.0,-40.0,-30.0,56.0,-51.0,300.0,41.0,f,masters,0
523,2019/01/15 12:45:06 PM EST,7.0,2.0,-88.0,50.0,1.0,25.0,35.0,-84.0,-32.0,54.0,-20.0,302.0,28.0,m,4yr,0
524,2019/01/15 12:45:10 PM EST,5.0,6.0,-88.0,26.0,1.0,15.0,32.0,-30.0,-26.0,51.0,-51.0,300.0,21.0,m,high,0
525,2019/01/15 12:47:47 PM EST,8.0,3.0,-35.0,25.0,1.0,15.0,33.0,-84.0,-32.0,56.0,-51.0,301.0,27.0,m,2yr,0
526,2019/01/15 12:48:16 PM EST,1.0,8.0,-88.0,25.0,1.0,15.0,32.0,-84.0,33.0,56.0,-51.0,302.0,38.0,m,phd,0
527,2019/01/15 12:49:54 PM EST,6.0,3.0,10.0,25.0,1.0,15.0,36.0,-80.0,-25.0,52.0,-50.0,316.0,17.0,nb,high,0
528,2019/01/15 12:50:10 PM EST,5.0,7.0,-38.0,300.0,1.0,15.0,25.0,-84.0,-25.0,54.0,-51.0,50.0,23.0,m,high,0
529,2019/01/15 12:53:50 PM EST,7.0,4.0,-93.0,10.0,1.0,20.0,30.0,-80.0,-10.0,51.0,-70.0,302.0,29.0,f,4yr,0
530,2019/01/15 1:00:13 PM EST,6.0,8.0,-15.0,30.0,1.0,15.0,33.0,-33.0,-50.0,51.0,-51.0,300.0,20.0,m,high,0
531,2019/01/15 1:01:11 PM EST,4.0,2.0,-88.0,60.0,1.0,15.0,34.0,-84.0,-33.0,56.0,-59.0,302.0,21.0,m,2yr,0
532,2019/01/15 1:07:01 PM EST,4.0,6.0,-33.0,300.0,1.0,26.0,32.0,-26.0,34.0,52.0,-15.0,300.0,45.0,m,4yr,0
533,2019/01/15 1:08:23 PM EST,7.0,3.0,-90.0,30.0,1.0,15.0,35.0,-64.0,-25.0,54.0,-50.0,30.0,25.0,m,4yr,0
534,2019/01/15 1:16:35 PM EST,9.0,5.0,-88.0,25.0,1.0,15.0,35.0,-85.0,-15.0,56.0,-50.0,25.0,51.0,m,4yr,0
535,2019/01/15 1:22:31 PM EST,7.0,7.0,-88.0,24.0,1.0,0.0,32.0,0.0,-42.0,64.0,-32.0,302.0,21.0,f,4yr,0
536,2019/01/15 1:22:33 PM EST,7.0,7.0,88.0,90.0,1.0,15.0,34.0,84.0,-34.0,54.0,54.0,300.0,28.0,f,masters,0
537,2019/01/15 1:23:07 PM EST,6.0,5.0,84.0,300.0,1.0,15.0,32.0,84.0,0.0,50.0,-30.0,300.0,51.0,f,4yr,0
538,2019/01/15 1:26:09 PM EST,5.0,3.0,-88.0,25.0,1.0,15.0,33.0,-84.0,-33.0,52.0,-45.0,33.0,26.0,m,masters,0
539,2019/01/15 1:33:13 PM EST,3.0,5.0,-88.0,300.0,1.0,45.0,5.0,-86.0,10.0,56.0,-10.0,302.0,35.0,none,phd,0
540,2019/01/15 1:36:59 PM EST,7.0,4.0,-88.0,25.0,1.0,15.0,32.0,-86.0,-33.0,51.0,-25.0,302.0,22.0,m,4yr,0
541,2019/01/15 1:42:45 PM EST,1.0,3.0,-88.0,25.0,1.0,15.0,32.0,-80.0,0.0,51.0,-50.0,202.0,23.0,none,high,0
542,2019/01/15 1:52:14 PM EST,8.0,3.0,-88.0,302.0,1.0,15.0,32.0,0.0,31.0,56.0,-51.0,67.0,,none,none,0
543,2019/01/15 1:55:44 PM EST,8.0,5.0,-88.0,50.0,1.0,15.0,35.0,-84.0,-33.0,54.0,-51.0,302.0,38.0,f,masters,0
544,2019/01/15 2:11:52 PM EST,7.0,8.0,-70.0,25.0,1.0,10.0,30.0,-90.0,-16.0,53.0,-50.0,25.0,20.0,m,high,0
545,2019/01/15 2:15:08 PM EST,6.0,5.0,-85.0,25.0,1.0,12.0,25.0,-85.0,-15.0,56.0,-60.0,302.0,21.0,none,high,0
546,2019/01/15 2:24:17 PM EST,5.0,3.0,-80.0,30.0,1.0,15.0,32.0,-80.0,-30.0,56.0,-50.0,300.0,32.0,m,4yr,0
547,2019/01/15 2:25:29 PM EST,4.0,1.0,83.0,15.0,1.0,15.0,33.0,-83.0,15.0,56.0,-5.0,302.0,16.0,f,high,0
548,2019/01/15 2:26:08 PM EST,8.0,7.0,-8.0,-28.0,1.0,28.0,32.0,-58.0,-28.0,58.0,-52.0,302.0,22.0,m,grade,0
549,2019/01/15 2:34:48 PM EST,4.0,3.0,-80.0,60.0,1.0,26.0,13.0,-56.0,-40.0,56.0,-53.0,302.0,,none,none,0
550,2019/01/15 2:37:27 PM EST,10.0,6.0,-30.0,30.0,1.0,0.0,32.0,-30.0,-15.0,56.0,-15.0,304.0,19.0,m,2yr,0
551,2019/01/15 3:05:14 PM EST,8.0,5.0,-88.0,-32.0,1.0,16.0,32.0,23.0,-32.0,56.0,-56.0,302.0,40.0,none,phd,0
552,2019/01/15 3:16:08 PM EST,10.0,8.0,58.0,52.0,1.0,16.0,32.0,84.0,32.0,56.0,30.0,25.0,62.0,m,masters,0
553,2019/01/15 3:16:42 PM EST,6.0,3.0,85.0,25.0,1.0,15.0,32.0,-82.0,30.0,56.0,50.0,302.0,35.0,m,masters,0
554,2019/01/15 3:35:48 PM EST,4.0,3.0,85.0,30.0,1.0,15.0,35.0,-88.0,20.0,50.0,-51.0,308.0,26.0,none,phd,0
555,2019/01/15 3:36:31 PM EST,6.0,7.0,-88.0,80.0,0.0,15.0,15.0,-80.0,-15.0,60.0,-30.0,300.0,33.0,m,4yr,0
556,2019/01/15 3:36:46 PM EST,5.0,3.0,-88.0,25.0,1.0,20.0,33.0,-88.0,-33.0,56.0,-25.0,200.0,29.0,m,masters,0
557,2019/01/15 3:37:55 PM EST,10.0,3.0,-88.0,25.0,1.0,15.0,32.0,-88.0,-33.0,51.0,-51.0,302.0,29.0,m,masters,0
558,2019/01/15 3:39:17 PM EST,8.0,6.0,-88.0,25.0,1.0,12.0,32.0,-56.0,-11.0,56.0,-85.0,302.0,47.0,f,4yr,0
559,2019/01/15 3:40:29 PM EST,3.0,2.0,-50.0,50.0,1.0,15.0,33.0,-20.0,-30.0,50.0,-50.0,400.0,24.0,m,4yr,0
560,2019/01/15 3:42:34 PM EST,7.0,3.0,-60.0,25.0,1.0,15.0,30.0,-30.0,-30.0,0.0,-50.0,300.0,34.0,m,masters,0
561,2019/01/15 3:44:11 PM EST,7.0,8.0,55.0,21.0,1.0,15.0,32.0,-60.0,20.0,56.0,-51.0,44.0,54.0,none,phd,0
562,2019/01/15 3:45:14 PM EST,7.0,7.0,-50.0,300.0,1.0,10.0,30.0,-300.0,-20.0,55.0,-50.0,30.0,41.0,m,2yr,0
563,2019/01/15 3:45:35 PM EST,3.0,1.0,-74.0,24.0,1.0,15.0,34.0,-88.0,-34.0,55.0,-50.0,302.0,47.0,m,4yr,0
564,2019/01/15 3:46:31 PM EST,2.0,2.0,-88.0,30.0,1.0,15.0,32.0,-1000.0,-33.0,56.0,-50.0,300.0,45.0,m,4yr,0
565,2019/01/15 3:47:05 PM EST,8.0,8.0,-88.0,56.0,1.0,13.0,32.0,-20.0,-23.0,61.0,15.0,42.0,30.0,m,masters,0
566,2019/01/15 3:47:28 PM EST,8.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,none,masters,0
567,2019/01/15 3:47:32 PM EST,3.0,4.0,-75.0,20.0,1.0,2.0,30.0,-80.0,-33.0,80.0,-70.0,400.0,37.0,m,4yr,0
568,2019/01/15 3:49:08 PM EST,2.0,2.0,-88.0,25.0,1.0,15.0,32.0,-82.0,-33.0,56.0,-33.0,34.0,21.0,m,high,0
569,2019/01/15 3:50:59 PM EST,6.0,7.0,-80.0,0.0,1.0,25.0,-30.0,-80.0,-33.0,56.0,-14.0,300.0,37.0,m,phd,0
570,2019/01/15 3:53:16 PM EST,1.0,8.0,-60.0,30.0,1.0,16.0,30.0,-88.0,-16.0,56.0,-30.0,302.0,,m,masters,0
571,2019/01/15 3:55:51 PM EST,7.0,5.0,88.0,56.0,1.0,13.0,32.0,-86.0,-32.0,56.0,-56.0,302.0,,none,masters,0
572,2019/01/15 3:56:35 PM EST,10.0,7.0,-56.0,25.0,1.0,15.0,32.0,-80.0,-88.0,56.0,-51.0,302.0,55.0,none,phd,0
573,2019/01/15 4:00:39 PM EST,5.0,3.0,-88.0,50.0,1.0,15.0,30.0,-87.0,-33.0,56.0,-50.0,350.0,19.0,m,none,0
574,2019/01/15 4:01:11 PM EST,7.0,4.0,-75.0,25.0,1.0,33.0,32.0,-84.0,-33.0,56.0,-42.0,302.0,19.0,m,high,0
575,2019/01/15 4:02:15 PM EST,8.0,7.0,-86.0,25.0,1.0,30.0,36.0,-80.0,0.0,52.0,-50.0,302.0,21.0,m,4yr,0
576,2019/01/15 4:06:04 PM EST,8.0,3.0,84.0,36.0,1.0,15.0,15.0,86.0,53.0,56.0,82.0,56.0,34.0,m,masters,0
577,2019/01/15 4:08:17 PM EST,3.0,4.0,-80.0,30.0,1.0,15.0,30.0,-80.0,30.0,55.0,-50.0,300.0,36.0,none,2yr,0
578,2019/01/15 4:08:28 PM EST,6.0,5.0,-88.0,33.0,1.0,16.0,25.0,-90.0,1.0,56.0,-51.0,66.0,46.0,m,masters,0
579,2019/01/15 4:10:55 PM EST,2.0,6.0,-88.0,-23.0,1.0,15.0,20.0,-88.0,32.0,88.0,-33.0,302.0,36.0,none,phd,0
580,2019/01/15 4:17:21 PM EST,2.0,4.0,-90.0,-24.0,1.0,15.0,35.0,-23.0,130.0,56.0,-25.0,312.0,62.0,m,4yr,0
581,2019/01/15 4:20:52 PM EST,6.0,5.0,-88.0,30.0,1.0,15.0,30.0,-30.0,-10.0,50.0,-5.0,300.0,34.0,m,masters,0
582,2019/01/15 4:23:00 PM EST,7.0,6.0,-86.0,25.0,1.0,15.0,32.0,-82.0,-16.0,82.0,-51.0,302.0,44.0,m,4yr,0
583,2019/01/15 4:31:37 PM EST,3.0,4.0,-88.0,20.0,8.0,43.0,30.0,-84.0,10.0,56.0,-74.0,302.0,22.0,m,4yr,0
584,2019/01/15 4:32:33 PM EST,3.0,7.0,-86.0,15.0,1.0,33.0,33.0,-15.0,0.0,0.0,0.0,0.0,44.0,m,phd,0
585,2019/01/15 4:32:52 PM EST,2.0,3.0,-5.0,300.0,1.0,12.0,36.0,-300.0,-36.0,32.0,-51.0,300.0,46.0,m,4yr,0
586,2019/01/15 4:33:54 PM EST,6.0,2.0,80.0,66.0,3.0,33.0,30.0,66.0,33.0,56.0,33.0,320.0,55.0,m,4yr,0
587,2019/01/15 4:35:02 PM EST,8.0,7.0,-76.0,56.0,1.0,13.0,33.0,-88.0,-33.0,53.0,-15.0,302.0,28.0,m,masters,0
588,2019/01/15 4:37:12 PM EST,2.0,7.0,-30.0,25.0,1.0,15.0,33.0,-10.0,-10.0,55.0,-20.0,25.0,32.0,f,phd,0
589,2019/01/15 4:39:26 PM EST,6.0,5.0,-70.0,25.0,1.0,20.0,40.0,-50.0,-30.0,56.0,-40.0,50.0,36.0,f,phd,0
590,2019/01/15 4:40:44 PM EST,7.0,6.0,-88.0,25.0,1.0,15.0,32.0,-86.0,-33.0,56.0,-53.0,302.0,35.0,m,2yr,0
591,2019/01/15 4:41:46 PM EST,3.0,3.0,88.0,30.0,1.0,15.0,32.0,44.0,11.0,65.0,-50.0,302.0,27.0,m,masters,0
592,2019/01/15 4:43:21 PM EST,4.0,3.0,-88.0,-40.0,1.0,15.0,32.0,-84.0,-33.0,56.0,-50.0,300.0,29.0,m,phd,0
593,2019/01/15 4:59:12 PM EST,10.0,3.0,-88.0,25.0,8.0,5.0,32.0,84.0,33.0,56.0,-52.0,302.0,33.0,m,high,0
594,2019/01/15 5:02:27 PM EST,7.0,7.0,-75.0,380.0,1.0,20.0,15.0,80.0,-83.0,85.0,52.0,300.0,49.0,m,masters,0
595,2019/01/15 5:04:37 PM EST,6.0,2.0,-86.0,15.0,1.0,15.0,8.0,-84.0,-11.0,55.0,-50.0,302.0,25.0,m,masters,0
596,2019/01/15 5:13:10 PM EST,7.0,4.0,-80.0,25.0,1.0,15.0,32.0,-80.0,-30.0,53.0,-51.0,300.0,35.0,m,4yr,0
597,2019/01/15 5:14:00 PM EST,3.0,3.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,302.0,37.0,none,4yr,0
598,2019/01/15 5:17:42 PM EST,10.0,3.0,-80.0,20.0,1.0,15.0,32.0,-72.0,-30.0,35.0,-50.0,300.0,50.0,m,4yr,0
599,2019/01/15 5:21:41 PM EST,6.0,5.0,-88.0,25.0,1.0,15.0,32.0,-150.0,-16.0,56.0,-50.0,300.0,24.0,m,high,0
600,2019/01/15 5:37:27 PM EST,9.0,5.0,-80.0,31.0,1.0,15.0,32.0,5.0,1.0,24.0,-51.0,300.0,52.0,f,masters,0
601,2019/01/15 5:37:50 PM EST,2.0,3.0,-30.0,20.0,1.0,10.0,10.0,-85.0,-50.0,70.0,-51.0,305.0,,none,4yr,0
602,2019/01/15 5:57:35 PM EST,8.0,6.0,-300.0,300.0,1.0,15.0,25.0,-30.0,-10.0,50.0,10.0,300.0,,m,4yr,0
603,2019/01/15 6:01:35 PM EST,4.0,6.0,-88.0,51.0,1.0,15.0,32.0,-88.0,-33.0,56.0,25.0,302.0,24.0,m,4yr,0
604,2019/01/15 6:14:34 PM EST,10.0,8.0,80.0,-35.0,1.0,35.0,15.0,80.0,40.0,56.0,51.0,302.0,59.0,m,masters,0
605,2019/01/15 6:15:34 PM EST,7.0,9.0,-51.0,25.0,1.0,15.0,35.0,-84.0,-33.0,56.0,-56.0,85.0,49.0,f,4yr,0
606,2019/01/15 6:19:38 PM EST,6.0,4.0,-50.0,120.0,1.0,15.0,30.0,-80.0,-25.0,56.0,-50.0,302.0,53.0,m,masters,0
607,2019/01/15 6:30:19 PM EST,10.0,6.0,34.0,256.0,1.0,1512.0,5625.0,86.0,24.0,56.0,34.0,62.0,57.0,f,4yr,0
608,2019/01/15 6:31:10 PM EST,6.0,4.0,88.0,0.0,1.0,15.0,32.0,-50.0,-33.0,56.0,-30.0,302.0,,none,none,0
609,2019/01/15 7:19:49 PM EST,9.0,7.0,-88.0,200.0,1.0,30.0,30.0,-88.0,-30.0,56.0,-52.0,300.0,65.0,m,masters,0
610,2019/01/15 7:39:10 PM EST,6.0,3.0,-84.0,25.0,1.0,15.0,32.0,-84.0,33.0,51.0,-51.0,302.0,29.0,m,phd,0
611,2019/01/15 7:43:21 PM EST,4.0,5.0,-88.0,16.0,1.0,15.0,32.0,-84.0,-15.0,60.0,-55.0,302.0,28.0,m,phd,0
612,2019/01/15 8:04:18 PM EST,8.0,5.0,-88.0,25.0,1.0,16.0,32.0,-84.0,-33.0,56.0,-55.0,302.0,39.0,m,masters,0
613,2019/01/15 8:57:32 PM EST,7.0,8.0,-80.0,50.0,1.0,15.0,30.0,-80.0,-31.0,56.0,-50.0,302.0,50.0,m,masters,0
614,2019/01/15 9:07:46 PM EST,8.0,6.0,88.0,25.0,1.0,18.0,25.0,-80.0,30.0,58.0,-50.0,30.0,28.0,none,none,0
615,2019/01/15 9:09:16 PM EST,4.0,3.0,-50.0,300.0,1.0,25.0,25.0,-80.0,50.0,55.0,-50.0,300.0,,none,4yr,0
616,2019/01/15 9:15:09 PM EST,9.0,8.0,0.0,19.0,1.0,15.0,2.0,-60.0,0.0,55.0,0.0,300.0,21.0,m,4yr,0
617,2019/01/15 9:28:10 PM EST,3.0,3.0,-88.2,102.0,1.0,15.0,32.0,-82.0,-40.0,60.0,-52.0,301.0,29.0,m,4yr,0
618,2019/01/15 10:09:14 PM EST,5.0,3.0,-25.0,25.0,1.0,15.0,10.0,-32.0,-15.0,56.0,-50.0,302.0,26.0,nb,4yr,0
619,2019/01/15 10:19:54 PM EST,7.0,1.0,-80.0,82.0,1.0,25.0,32.0,-82.0,-30.0,56.0,-56.0,500.0,,none,none,0
620,2019/01/15 10:43:16 PM EST,8.0,8.0,-84.0,30.0,1.0,15.0,32.0,80.0,-30.0,54.0,-30.0,300.0,32.0,m,masters,0
621,2019/01/15 10:56:13 PM EST,6.0,1.0,50.0,25.0,1.0,10.0,32.0,92.0,-33.0,32.0,50.0,25.0,,none,masters,0
622,2019/01/16 12:51:19 AM EST,8.0,3.0,-88.0,300.0,1.0,15.0,15.0,88.0,15.0,70.0,50.0,302.0,36.0,m,phd,0
623,2019/01/16 1:48:21 AM EST,5.0,3.0,-58.0,26.0,1.0,15.0,32.0,-84.0,35.0,56.0,-51.0,308.0,40.0,m,4yr,0
624,2019/01/16 1:56:22 AM EST,7.0,5.0,-15.0,25.0,1.0,25.0,32.0,-32.0,-20.0,55.0,-15.0,332.0,17.0,m,high,0
625,2019/01/16 2:22:02 AM EST,5.0,6.0,-82.0,25.0,1.0,30.0,32.0,-82.0,-32.0,52.0,-30.0,50.0,34.0,m,masters,0
626,2019/01/16 2:48:30 AM EST,3.0,4.0,-80.0,25.0,1.0,15.0,32.0,-83.0,-33.0,53.0,-54.0,302.0,29.0,m,masters,0
627,2019/01/16 3:10:51 AM EST,9.0,3.0,-1.0,30.0,0.0,15.0,25.0,-30.0,-30.0,56.0,-50.0,300.0,72.0,m,phd,0
628,2019/01/16 3:25:54 AM EST,7.0,8.0,-88.0,50.0,1.0,15.0,33.0,-80.0,-30.0,53.0,-30.0,60.0,53.0,m,none,0
629,2019/01/16 3:31:10 AM EST,8.0,6.0,-65.0,26.0,1.0,36.0,36.0,-86.0,46.0,33.0,1.0,308.0,57.0,m,4yr,0
630,2019/01/16 3:34:20 AM EST,5.0,2.0,-88.0,25.0,1.0,15.0,32.0,-64.0,-32.0,56.0,-50.0,300.0,30.0,f,masters,0
631,2019/01/16 3:45:27 AM EST,1.0,5.0,10.0,54.0,1.0,32.0,-20.0,50.0,33.0,60.0,51.0,302.0,25.0,m,masters,0
632,2019/01/16 4:44:49 AM EST,7.0,4.0,-50.0,302.0,125.0,15.0,-30.0,-45.0,-26.0,52.0,-12.0,25.0,61.0,f,phd,0
633,2019/01/16 5:15:01 AM EST,7.0,6.0,-15.0,300.0,1.0,15.0,33.0,-60.0,-60.0,56.0,-33.0,360.0,20.0,m,high,0
634,2019/01/16 5:32:31 AM EST,7.0,3.0,-33.0,33.0,1.0,15.0,31.0,-84.0,-40.0,56.0,-51.0,302.0,21.0,m,high,0
635,2019/01/16 5:41:17 AM EST,4.0,5.0,1.0,25.0,1.0,15.0,32.0,80.0,29.0,56.0,51.0,302.0,56.0,f,phd,0
636,2019/01/16 6:24:24 AM EST,2.0,3.0,80.0,46.0,1.0,15.0,34.0,-50.0,-33.0,50.0,-50.0,300.0,33.0,m,phd,0
637,2019/01/16 6:32:01 AM EST,7.0,3.0,-35.0,28.0,1.0,15.0,32.0,-84.0,-83.0,56.0,-51.0,302.0,32.0,f,masters,0
638,2019/01/16 7:03:14 AM EST,5.0,5.0,-88.0,-35.0,1.0,15.0,-10.0,-30.0,-15.0,55.0,-50.0,-32.0,32.0,none,none,0
639,2019/01/16 7:28:00 AM EST,3.0,6.0,-88.0,30.0,1.0,15.0,32.0,-60.0,-33.0,63.0,-53.0,302.0,29.0,f,masters,0
640,2019/01/16 7:54:17 AM EST,8.0,7.0,88.0,25.0,1.0,32.0,32.0,84.0,33.0,56.0,51.0,302.0,36.0,m,none,0
641,2019/01/16 7:57:55 AM EST,7.0,4.0,-88.0,-20.0,1.0,10.0,33.0,-84.0,-33.0,56.0,-55.0,302.0,39.0,m,phd,0
642,2019/01/16 8:39:02 AM EST,7.0,7.0,88.0,30.0,1.5,15.0,32.0,-90.0,-33.0,55.0,-80.0,302.0,32.0,m,phd,0
643,2019/01/16 9:33:20 AM EST,8.0,7.0,-33.0,15.0,1.0,15.0,33.0,88.0,-32.0,56.0,-52.0,305.0,,none,phd,0
644,2019/01/16 9:36:24 AM EST,6.0,3.0,-82.0,35.0,1.0,15.0,30.0,-84.0,-20.0,40.0,-53.0,50.0,22.0,m,high,0
645,2019/01/16 9:44:28 AM EST,8.0,5.0,-88.0,15.0,1.0,15.0,33.0,-36.0,-16.0,56.0,-51.0,88.0,51.0,m,4yr,0
646,2019/01/16 10:26:13 AM EST,8.0,2.0,-88.0,25.0,1.0,15.0,32.0,-66.0,-23.0,56.0,-50.0,302.0,32.0,m,phd,0
647,2019/01/16 10:35:09 AM EST,4.0,7.0,-88.0,25.0,1.0,16.0,16.0,-82.0,-32.0,51.0,-51.0,60.0,22.0,m,2yr,0
648,2019/01/16 10:55:41 AM EST,3.0,8.0,88.0,50.0,1.0,2.0,20.0,84.0,20.0,56.0,-35.0,302.0,29.0,f,4yr,0
649,2019/01/16 11:02:03 AM EST,8.0,3.0,-84.0,200.0,1.0,16.0,33.0,-84.0,-50.0,52.0,-50.0,300.0,60.0,m,masters,0
650,2019/01/16 11:12:23 AM EST,8.0,8.0,-80.0,302.0,1.0,20.0,30.0,-60.0,-30.0,60.0,50.0,302.0,,none,none,0
651,2019/01/16 11:12:58 AM EST,9.0,7.0,25.0,25.0,1.0,15.0,32.0,-32.0,36.0,56.0,-51.0,302.0,42.0,m,masters,0
652,2019/01/16 11:59:52 AM EST,4.0,6.0,30.0,-20.0,2.0,25.0,10.0,-88.0,-30.0,30.0,-2.0,-40.0,40.0,f,4yr,0
653,2019/01/16 12:24:26 PM EST,6.0,6.0,-20.0,32.0,1.0,20.0,25.0,-80.0,-30.0,30.0,-30.0,40.0,36.0,m,masters,0
654,2019/01/16 1:44:00 PM EST,10.0,8.0,56.0,318.0,1.0,15.0,32.0,88.0,15.0,53.0,68.0,318.0,33.0,m,4yr,0
655,2019/01/16 2:03:01 PM EST,6.0,5.0,-82.0,0.0,1.0,32.0,32.0,34.0,0.0,62.0,-51.0,54.0,32.0,none,4yr,0
656,2019/01/16 2:48:47 PM EST,8.0,4.0,-85.0,88.0,1.0,15.0,43.0,-84.0,20.0,58.0,-50.0,302.0,24.0,f,4yr,0
657,2019/01/16 2:49:23 PM EST,4.0,3.0,-88.0,302.0,1.0,31.0,33.0,0.0,33.0,57.0,-51.0,302.0,48.0,none,phd,0
658,2019/01/16 2:49:37 PM EST,3.0,3.0,-10.0,25.0,1.0,20.0,20.0,-15.0,-33.0,53.0,-51.0,300.0,32.0,m,masters,0
659,2019/01/16 2:50:55 PM EST,4.0,4.0,-86.0,25.0,1.0,15.0,32.0,-67.0,-40.0,56.0,-51.0,25.0,28.0,m,4yr,0
660,2019/01/16 2:51:26 PM EST,3.0,2.0,-56.0,35.0,1.0,15.0,32.0,-40.0,10.0,54.0,-40.0,302.0,21.0,f,high,0
661,2019/01/16 2:51:26 PM EST,8.0,8.0,-88.0,15.0,1.0,12.0,32.0,-85.0,-85.0,52.0,-50.0,302.0,17.0,m,high,0
662,2019/01/16 2:52:06 PM EST,9.0,8.0,0.0,25.0,1.0,13.0,33.0,-86.0,-33.0,53.0,-40.0,80.0,41.0,m,2yr,0
663,2019/01/16 2:52:37 PM EST,4.0,6.0,-88.0,51.0,1.0,15.0,0.0,20.0,-33.0,0.0,-40.0,81.0,25.0,f,masters,0
664,2019/01/16 2:52:38 PM EST,5.0,3.0,-88.0,32.0,1.0,16.0,32.0,-64.0,-33.0,56.0,-15.0,32.0,24.0,f,4yr,0
665,2019/01/16 2:54:23 PM EST,5.0,7.0,88.0,60.0,1.0,65.0,36.0,84.0,33.0,56.0,45.0,302.0,36.0,m,masters,0
666,2019/01/16 2:54:23 PM EST,3.0,3.0,-88.0,25.0,1.0,15.0,32.0,-84.0,15.0,56.0,-54.0,302.0,36.0,m,masters,0
667,2019/01/16 2:55:42 PM EST,7.0,2.0,-82.0,90.0,1.0,15.0,33.0,-88.0,-33.0,56.0,-50.0,300.0,28.0,m,phd,0
668,2019/01/16 2:58:10 PM EST,2.0,4.0,-15.0,400.0,1.0,15.0,32.0,-80.0,-15.0,52.0,-51.0,360.0,19.0,none,high,0
669,2019/01/16 2:58:43 PM EST,2.0,5.0,-86.0,25.0,1.0,33.0,15.0,-80.0,-33.0,51.0,25.0,35.0,27.0,none,high,0
670,2019/01/16 2:59:45 PM EST,1.0,2.0,-50.0,30.0,2000000.0,1.0,30.0,-80.0,-20.0,51.0,-30.0,80.0,,none,masters,0
671,2019/01/16 2:59:47 PM EST,8.0,7.0,-30.0,25.0,3.0,15.0,16.0,-75.0,-33.0,50.0,-50.0,300.0,23.0,m,high,0
672,2019/01/16 3:00:19 PM EST,1.0,6.0,-88.0,34.0,1.0,15.0,32.0,-84.0,-51.0,68.0,-51.0,302.0,38.0,m,masters,0
673,2019/01/16 3:03:03 PM EST,6.0,3.0,-84.0,25.0,1.0,16.0,35.0,-85.0,-20.0,56.0,-51.0,33.0,25.0,m,4yr,0
674,2019/01/16 3:03:30 PM EST,8.0,5.0,-50.0,25.0,1.0,15.0,32.0,-84.0,-14.0,55.0,-20.0,300.0,40.0,m,4yr,0
